species,collection_date,coord_lat,coord_long,acclimation_start_date,heat_ramp_start_date,heat_ramp_end_date,thicket ,id,sample,wound,tank,treatment,biopsy_day,biopsy_date,biopsy_notes,Collected in liquid nitrogen?,In DNA/RNA shield?,Sub-samples taken,percent_growth_bw,calculated SA,chlorophyll ug/cm^2,zooxanthellae cells/cm^2
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,282.0,gene ,yes,6.0,28.0,3.0,2025-06-07 00:00:00,wound looks covered in coenosarc,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.9886
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,157.0,gene ,no,9.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.5341
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,NA,NA,a,187.0,gene ,yes,9.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.2958
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,218.0,gene ,yes,9.0,28.0,3.0,2025-06-07 00:00:00,"wound edge smoothed over, growing tip present with coenosarc",yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,6.0337
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,NA,NA,d,229.0,gene ,no,9.0,28.0,3.0,2025-06-07 00:00:00,NA,,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.9712
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,271.0,gene ,no,9.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,6.0976
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,272.0,gene ,yes,9.0,28.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.9531
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,155.0,gene ,no,10.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,3.0822
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,193.0,gene ,yes,10.0,31.0,3.0,2025-06-07 00:00:00,NA,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,4.5638
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,216.0,gene ,yes,10.0,31.0,3.0,2025-06-07 00:00:00,middle with small branch,yes,2025-06-19 00:00:00,"tip, wound, middle, far",NA,5.2552
